DAUID,year,instability,deprivation,dependency,ethnic_concentration,omi_composite,patient_volume,source
35010222,2018,0.36385796924,1.5425336036000001,0.365136594436,-0.62888749804,0.410660167309,0.0,synthetic
35010223,2018,1.1017203468,1.329928445,1.06533752372,-0.6441120833599999,0.71321855804,0.0,synthetic
35010224,2018,-0.043142379839999995,1.057526718,0.45895259788,-0.62952364552,0.21095332263000005,0.0,synthetic
35010225,2018,1.2450444658,2.2547985755999997,-0.19625546176000003,0.1945813829,0.874542240635,0.0,synthetic
35010226,2018,1.5077762466,2.0747257454,0.308425885748,0.80463534902,1.173890806692,0.0,synthetic
35010227,2018,-0.162295070308,0.17172715902,0.9388543297,-0.71193182466,0.05908864843799999,0.0,synthetic
35010228,2018,-0.43720268828000003,-0.87128772814,0.93531004752,-0.46677915748000004,-0.20998988159499998,0.0,synthetic
35010229,2018,-0.5281078492,-0.61241703064,0.34459968792,-0.55769643694,-0.338405407215,0.0,synthetic
35010230,2018,-0.85940857766,-1.2177231212,0.5452341584,-0.4531287768,-0.49625657931499995,0.0,synthetic
35010231,2018,-0.42893396174,-0.74359300006,0.409747722064,-0.7824197751599999,-0.386299753724,0.0,synthetic
35010232,2018,-0.58034647514,0.07269117273999998,0.5101082819,-1.0569508844,-0.263624476225,0.0,synthetic
35010233,2018,-0.255804497436,-0.41038242398,0.5850375274999999,-0.89093340212,-0.24302069900900003,0.0,synthetic
35010234,2018,-0.23995307616,0.47055023753999997,0.16276247374,-0.9357892596999999,-0.135607406145,0.0,synthetic
35010235,2018,1.5373466664,0.001719461810000003,2.6640218696,-0.97926306624,0.8059562328925,1.0,synthetic
35010237,2018,1.2899336836,1.6508998706,2.4304377682,-0.7545565760599999,1.1541786865850001,0.0,synthetic
35010238,2018,1.4976807858,2.2224336758,0.3677161464,-0.54667720194,0.885288351515,0.0,synthetic
35010239,2018,1.2662432872,1.450111575,0.83454939796,-0.57782841614,0.7432689610050001,0.0,synthetic
35010240,2018,0.8765973291,2.2914573424,-0.77804341718,-0.81696605806,0.393261299065,0.0,synthetic
35010241,2018,0.74824408718,2.768386434,-0.53299616614,-0.45796962018,0.6314161837149999,0.0,synthetic
35010242,2018,0.6945875528000001,2.5393067018,-0.06707754888800001,-0.7639866209,0.600707521203,0.0,synthetic
35010243,2018,0.35933422646,2.1018960293999998,-0.004341209940000035,-0.6674997997600001,0.4473473115399999,0.0,synthetic
35010244,2018,1.07640252712,2.3713414658,0.19056796748,-0.15970947136000002,0.86965062226,0.0,synthetic
35010245,2018,0.92590428952,2.1418432824,0.13943340564,-0.8703466682600001,0.5842085773250001,1.0,synthetic
35010246,2018,1.1493788106,0.60714641486,0.7624842451,-0.77798733324,0.43525553432999997,0.0,synthetic
35010247,2018,2.7067482374000003,1.8619354000000001,3.4261708738000003,-0.9652954122399999,1.7573897747400002,0.0,synthetic
35010248,2018,2.5512945162,2.2618625114,10.58183507,-0.8717478060280001,3.6308110728929996,0.0,synthetic
35010249,2018,0.83880715724,1.04523798468,1.20852205486,-0.9508603436799999,0.535426713275,0.0,synthetic
35010250,2018,-0.181235348752,0.17175539438799997,0.1438108936292,-0.9600920792,-0.20644028498369998,0.0,synthetic
35010251,2018,-0.71233171256,-0.11066273082,0.39540563056,-0.99124221708,-0.35470775747500005,0.0,synthetic
35010252,2018,-0.06236672599200001,0.31799817548,0.175868990384,-0.78935121176,-0.089462692972,0.0,synthetic
35010253,2018,-0.1091601369792,-0.00894598412,0.26497231344,-0.45811235266,-0.0778115400798,0.0,synthetic
35010254,2018,-0.71121298146,-0.30584955016,0.7786771916799999,-0.7182662266600001,-0.23916289165000001,0.0,synthetic
35010255,2018,-0.203943376224,0.18964550599999996,0.44109334286,-0.42007636166,0.001679777743999994,0.0,synthetic
35010256,2018,-0.29158330606,0.4352565276,0.2809408284,-1.1594576144,-0.183710891115,0.0,synthetic
35010257,2018,0.42071687036,-0.074441470008,0.53264017376,-0.477692452764,0.10030578033699998,0.0,synthetic
35010258,2018,-0.1909393614,-0.18718354802,0.66379145502,-0.78806439428,-0.12559896217,1.0,synthetic
35010259,2018,-0.0747109537,-1.41672460072,1.12016635614,-0.87759531826,-0.312216129135,0.0,synthetic
35010260,2018,-0.06968573864800001,1.339225726,-0.18726083570000002,-0.41161878796000007,0.16766509092299994,0.0,synthetic
35010261,2018,0.07367745923999999,0.9926956514,0.409296567628,-0.91888939488,0.13919507084700003,0.0,synthetic
35010262,2018,-0.053119269624,-0.012808158520000001,1.4560887340000002,-0.97791444322,0.10306171565900002,0.0,synthetic
35010263,2018,-0.6346739637,-0.4072581971199999,1.7413225241999999,-0.9724155651799999,-0.06825630044999997,0.0,synthetic
35010264,2018,0.46285869906,0.20295033962,1.1886109016,-0.6119012573,0.310629670745,0.0,synthetic
35010265,2018,-0.69129188656,-0.5669776895799999,0.82393910524,-0.68938800564,-0.28092961913500003,0.0,synthetic
35010266,2018,0.85452661506,0.5485496222599999,1.3995378764000002,-0.54564877406,0.5642413349150001,0.0,synthetic
35010267,2018,-0.016186806072000008,0.65885350292,0.81641907944,-0.98034992172,0.11968396364200001,0.0,synthetic
35010268,2018,1.9449003258,1.531444235,0.40912670982,-0.56310319128,0.8305920198350001,0.0,synthetic
35010269,2018,0.26604783278,0.261747269848,1.6904196861999998,-0.87341360674,0.336200295522,0.0,synthetic
35010270,2018,1.6978257502,3.1644500526,0.18167085264200003,-0.6525450080799999,1.0978504118405001,1.0,synthetic
35010271,2018,0.82092361988,2.7128860896,-0.7379936062000001,-0.54548315156,0.56258323793,0.0,synthetic
35010272,2018,1.3869072674,3.3530098364,-0.19847719948,-0.49754778337999994,1.010973030235,0.0,synthetic
35010273,2018,-0.43385099563999996,-0.267803459242,0.09415543653999997,-1.088103724,-0.4239006855855,0.0,synthetic
35010274,2018,-0.69857318096,-0.26744136854,0.5993973171,-1.09978345106,-0.36660017086499996,0.0,synthetic
35010275,2018,-0.75079072268,-0.097838451892,0.24699241446,-0.85163788212,-0.363318660558,0.0,synthetic
35010276,2018,-0.72845492752,-0.7279745480600001,-0.43644922444,-0.75394184034,-0.6617051350900001,0.0,synthetic
35010277,2018,-0.65055880664,-0.62829399904,-0.23211839594,-0.8699707737,-0.59523549383,0.0,synthetic
35010278,2018,-0.83210699438,-0.56481435758,0.17182213604,-0.93894014626,-0.541009840545,0.0,synthetic
35010279,2018,-0.5629786903,-0.53641699296,-0.010850132040000016,-1.133072979,-0.5608296985750001,0.0,synthetic
35010280,2018,-0.9460474276399999,-0.1788337887,-0.029133429119999985,-0.98272799556,-0.534185660255,0.0,synthetic
35010281,2018,-0.54426390984,-0.08907886675999999,-0.028546512819999995,-1.2687701528,-0.48266486055499996,0.0,synthetic
35010282,2018,-0.48488390455999997,-0.37816625472,-0.7172405801999999,-0.92445412894,-0.626186217105,0.0,synthetic
35010283,2018,-0.62957824458,0.302453348372,-0.49817255942000005,-1.2668492274,-0.523036670757,0.0,synthetic
35010284,2018,-0.72210928514,-0.59519071274,-0.15187277715999997,-0.9049468828,-0.5935299144599999,0.0,synthetic
35010285,2018,-0.21501096626400001,0.34213402039599994,0.45194583334,-0.98394432268,-0.10121885880200002,0.0,synthetic
35010286,2018,-0.58058116626,-0.8352693034399999,-0.17850849472,-0.95777634396,-0.638033827095,0.0,synthetic
35010287,2018,-0.61553235994,-0.043879348082,-0.29850479574,-1.11408408266,-0.5180001466055,0.0,synthetic
35010288,2018,-0.26103262107999997,-0.33914850586,-0.75154045228,-1.13270056694,-0.62110553654,0.0,synthetic
35010289,2018,-0.041902459799999986,-0.97929283368,-0.69846566584,-0.78491207456,-0.62614325847,1.0,synthetic
35010290,2018,-0.793886144,-0.66849728742,-1.1502278566,-0.96538165708,-0.894498236275,0.0,synthetic
35010291,2018,-0.7603625497,-0.68510695966,-0.53860152,-0.91188783092,-0.72398971507,0.0,synthetic
35010292,2018,-0.69179042908,-0.9175501678,-0.44639645215999996,-1.02414435828,-0.7699703518300001,0.0,synthetic
35010293,2018,-0.41937065226000003,-0.26079732364,-0.51427012756,-0.94361866206,-0.53451419138,0.0,synthetic
35010294,2018,-0.40950452317999997,0.042495058064,0.20313401095199998,-0.69451849142,-0.214598486396,0.0,synthetic
35010295,2018,-0.19052004746,0.22688141788,0.58306656844,-0.72589257464,-0.026616158944999996,0.0,synthetic
35010296,2018,0.36656337194,0.7274933740999999,0.55997595506,-1.19645290652,0.11439494864499994,0.0,synthetic
35010297,2018,-0.29890947384,-0.47198262498,-0.61620348774,-1.14516314292,-0.63306468237,0.0,synthetic
35010298,2018,-0.66466199436,-0.45363323562,0.35147881309999995,-1.06006335732,-0.45671994355,0.0,synthetic
35010299,2018,-0.6967078553,-0.55655112514,-0.01098399906,-1.0517346718,-0.578994412825,0.0,synthetic
35010300,2018,-0.64532292128,0.042495867320000005,-0.38299399826,-1.18798142632,-0.543450619635,0.0,synthetic
35010301,2018,-0.48088197566,0.003952648085999998,0.255054834268,-1.039903646,-0.3154445348265,0.0,synthetic
35010302,2018,0.03924293462000003,0.054507025964,1.244135516,-0.76399895964,0.14347162923600001,0.0,synthetic
35010303,2018,-0.55592168238,0.14607658065999996,0.36910753706399996,-1.08223820178,-0.280743941609,0.0,synthetic
35010304,2018,-0.04348269416400001,0.71417341352,2.3300151585999997,-0.75609194566,0.5611534830739999,0.0,synthetic
35010305,2018,-0.50582675994,-1.0527660106,1.04840554338,-1.1778797641999998,-0.42201674784000004,0.0,synthetic
35010306,2018,-0.43295872776,0.03294225758000002,1.6797103294,-0.8119018768199999,0.11694799560000002,0.0,synthetic
35010307,2018,-0.34863794162,0.43721984624,1.0915815824,-1.2344272508,-0.013565940945000021,0.0,synthetic
35010308,2018,0.18071141512,0.3906692594464,1.4757580084,-0.9996489606600001,0.26187243057660003,0.0,synthetic
35010309,2018,0.5838764654599999,2.46114124,0.397999617448,-0.56036876068,0.720662140557,0.0,synthetic
35010310,2018,0.35529552723999996,0.19170478572,1.6255410376,-1.0972737972,0.26881688834,0.0,synthetic
35010311,2018,-0.44812712396,0.8552157925199999,0.6366903712,-1.02967697768,0.0035255155199999666,0.0,synthetic
35010312,2018,-0.47689141786,-0.176334812316,0.2729424373,-1.12554890814,-0.37645817525400005,0.0,synthetic
35010313,2018,-0.439996599,-0.7278442814199999,0.75829909186,-1.07329638616,-0.37070954368,0.0,synthetic
35010314,2018,0.16678987879200002,-0.43622189582,1.5305620546,-1.1532691494,0.026965222043000003,0.0,synthetic
35010315,2018,-0.27852466198,-0.48731895286000004,0.49296115904,-0.84137658396,-0.27856475994,0.0,synthetic
35010316,2018,-0.050957666219999996,0.199570054232,0.9578550056799999,-1.18366927852,-0.019300471207000014,0.0,synthetic
35010317,2018,-0.48749009515999997,-0.65021720838,-4.041510000002413e-05,-0.6709990886,-0.45218670181,0.0,synthetic
35010318,2018,0.5446992121600001,0.10913599782,0.53454690194,-0.8390323606400001,0.08733743781999997,1.0,synthetic
35010319,2018,-0.27255334658,-0.79736081416,0.60734667818,-0.6652512450600001,-0.28195468190500006,1.0,synthetic
35010320,2018,-0.7509160903200001,-1.1731176902,0.06309363670000001,-0.80105910616,-0.665499812495,0.0,synthetic
35010321,2018,-0.66169945024,-0.30671765076,-0.08087266357999999,-0.60030120074,-0.41239774132999996,0.0,synthetic
35010322,2018,-0.69317957206,0.138007168604,-0.53307920778,-0.99419198784,-0.520610899769,1.0,synthetic
35010323,2018,-0.44892774152,-0.62458479888,1.5973420736,-0.94946278948,-0.10640831406999998,1.0,synthetic
35010324,2018,-0.0032992549451999996,0.3306418021,1.3429985524799999,-0.99903265088,0.16782711218869995,0.0,synthetic
35010325,2018,0.72254165698,0.39073883416000005,1.7858822364,-1.0691073424,0.4575138462850001,0.0,synthetic
35010328,2018,-0.86888698216,0.13497073335999998,0.11823537536399999,-0.91640213472,-0.383020752039,0.0,synthetic
35010329,2018,-0.51482325418,-0.49105089428000004,-0.39083266421999996,-1.062822099,-0.6148822279199999,0.0,synthetic
35010330,2018,-0.50132588274,0.35976110126,0.19061445918000003,-0.77306362374,-0.18100348651,0.0,synthetic
35010331,2018,-0.44345944835999995,-0.19197031532,0.20204132694,-1.1747551906,-0.402035906835,0.0,synthetic
35010332,2018,-0.53352649422,-0.54544761432,-0.43279801762,-0.88649213698,-0.5995660657849999,0.0,synthetic
35010333,2018,-0.220683164456,-0.160500049832,-0.01097717803199999,-0.90500846762,-0.324292214985,0.0,synthetic
35010334,2018,0.64557651226,-0.054976723458000004,1.1945834682,-1.00591181574,0.19481786031550002,0.0,synthetic
35010335,2018,-0.34379367294,-0.55037342138,0.12588266496,-1.01660925,-0.44622341983999997,0.0,synthetic
35010336,2018,1.2286235792,0.8632129376600001,1.5050204634,-0.69424470264,0.7256530694050001,0.0,synthetic
35010337,2018,-0.29247706439599996,-0.48326576656,-0.20087468248,-0.83416671904,-0.452696058119,0.0,synthetic
35010338,2018,-0.42979384618,-0.67783813992,-0.49951703536000003,-1.2487363942,-0.713971353915,0.0,synthetic
35010339,2018,-0.93410900984,-0.83409470148,-0.52924633268,-0.80614445074,-0.7758986236850001,0.0,synthetic
35010340,2018,-0.8176367127,-0.179938571796,-0.49213423052,-1.01833893924,-0.627012113564,0.0,synthetic
35010341,2018,-0.46278602356,-0.2573076726,-0.062454767998000024,-1.2737103688,-0.5140647082395,0.0,synthetic
35010342,2018,-0.21349626616,-0.81838016888,-0.0022739193400000135,-1.0375344398,-0.5179211985450001,0.0,synthetic
35010343,2018,-0.63474292756,-0.45769044191999997,-0.06167154213999998,-1.1829725092,-0.584269355205,0.0,synthetic
35010344,2018,-0.4808142025,-0.46087347046,-0.5146028383,-0.810697583,-0.5667470235650001,0.0,synthetic
35010345,2018,-0.52547055692,-0.5463688537,-0.65095854772,-1.0739372326,-0.699183797735,0.0,synthetic
35010346,2018,-0.08570654570399999,-0.42622834192000003,0.1230486091004,-0.8155113095200001,-0.3010993970109,0.0,synthetic
35010347,2018,-0.44612384505999997,-0.87293013366,-0.49355805644,-0.8593100876599999,-0.667980530705,0.0,synthetic
35010348,2018,-0.67221081622,-0.594097189,-0.24310660852000002,-1.2219208875999998,-0.682833875335,0.0,synthetic
35010349,2018,0.34772645362,0.10588551644800001,1.6848695082,-1.411918636,0.18164071056699999,1.0,synthetic
35010350,2018,0.101852849636,-0.04149676743999997,-0.41460361582,-1.4313340624,-0.446395399006,0.0,synthetic
35010351,2018,-0.22698325098,0.063293236062,-0.009757843080000009,-0.99435223396,-0.2919500229895,0.0,synthetic
35010352,2018,-0.57512635662,-0.09620808362,-0.35751857424,-1.2215199023999999,-0.56259322922,1.0,synthetic
35010353,2018,-0.7677232282800001,-0.184025922,-0.23189225316,-1.1943274608,-0.59449221606,0.0,synthetic
35010354,2018,-0.41396559246,-0.23254443094799998,0.05138146031999999,-1.03827288718,-0.40835036256699997,0.0,synthetic
35010355,2018,-0.7948972517599999,0.02657295845999999,-0.27058397968,-1.01568702464,-0.5136488244049999,0.0,synthetic
35010356,2018,-0.59578634192,0.29374023066000005,-0.11300133294800001,-0.7408134543,-0.28896522462700003,0.0,synthetic
35010357,2018,-0.5617487037400001,-0.23049467151199998,-0.239865023672,-0.94639957674,-0.494626993916,0.0,synthetic
35010358,2018,-0.78790872326,-0.09745229117999998,0.334540312768,-0.78576115078,-0.334145463113,0.0,synthetic
35010359,2018,-0.30613703292399996,-0.0593990899378,1.282901887,-1.0713217504,-0.03848899656545002,0.0,synthetic
35010360,2018,-0.7740425739,-0.41971806873999995,0.33190972548000003,-1.1678141684,-0.50741627139,0.0,synthetic
35010361,2018,1.1402907772,0.95585793482,1.1619146924,-0.78235311344,0.6189275727449999,0.0,synthetic
35010362,2018,0.10456788673800001,0.50808701982,0.65991963814,-0.91249154294,0.09002075043950003,0.0,synthetic
35010363,2018,1.0645161857999998,0.527029157876,1.9718779499999999,-0.85595027182,0.676868255464,0.0,synthetic
35010364,2018,0.17207727413420001,0.8238126914,0.007994375799999995,-0.84289205364,0.04024807192355001,0.0,synthetic
35010365,2018,1.407235175,1.63680866,1.4298184278,-1.0063554075199999,0.86687671382,0.0,synthetic
35010366,2018,-0.0701339733184,1.53844704,1.6014724,-0.84872863166,0.5552642087554001,0.0,synthetic
35010367,2018,-0.17099277527999998,-0.33826622551999996,1.0661571658,-1.19255244,-0.15891356875,0.0,synthetic
35010369,2018,-0.14051932808399997,-0.5224870796000001,0.049955678318000005,-1.0773921916,-0.42261073024150003,0.0,synthetic
35010370,2018,-0.55047217384,-0.27921053524,0.40942170578000003,-0.01715138402000002,-0.10935309683000002,0.0,synthetic
35010371,2018,-0.5348824032,-0.7128006329400001,-0.24132220362,-0.73227952234,-0.5553211905250001,0.0,synthetic
35010372,2018,-0.33227084708,0.59087542862,-0.12081868516,-0.9372641473800001,-0.19986956275,0.0,synthetic
35010373,2018,0.71759140142,0.8338036309600001,1.0241655744,-0.85931861592,0.429060497715,0.0,synthetic
35010374,2018,-0.28841343838,1.4012067778,0.19385426143999998,-0.08795914162000001,0.30467211481,0.0,synthetic
35010375,2018,-0.77672281026,-0.92867405286,1.378832551,-0.57492369878,-0.22537200272500005,0.0,synthetic
35010376,2018,-0.14121651139199998,-0.97001723188,0.82812155076,-1.0839119198,-0.341756028078,0.0,synthetic
35010377,2018,,,,,,0.0,synthetic
35010378,2018,,,,,,0.0,synthetic
35010379,2018,,,,,,0.0,synthetic
35010380,2018,,,,,,0.0,synthetic
35010381,2018,,,,,,0.0,synthetic
35010382,2018,,,,,,0.0,synthetic
35010383,2018,,,,,,0.0,synthetic
35010384,2018,,,,,,0.0,synthetic
35010385,2018,,,,,,0.0,synthetic
35010386,2018,,,,,,0.0,synthetic
35010387,2018,,,,,,0.0,synthetic
35010388,2018,,,,,,0.0,synthetic
35010389,2018,,,,,,0.0,synthetic
35010390,2018,,,,,,0.0,synthetic
35010391,2018,,,,,,0.0,synthetic
35010392,2018,,,,,,0.0,synthetic
35010393,2018,,,,,,0.0,synthetic
35010394,2018,,,,,,0.0,synthetic
35010395,2018,,,,,,0.0,synthetic
35010396,2018,,,,,,0.0,synthetic
35010397,2018,,,,,,0.0,synthetic
35010398,2018,,,,,,0.0,synthetic
35010399,2018,0.013484738933999998,-0.40010469706,0.99488808008,-0.8185479498,-0.05256995696150002,0.0,synthetic
35010400,2018,0.52876029456,0.011359741700000037,1.5274000964,-1.02438904752,0.2607827712850001,0.0,synthetic
35010401,2018,-0.69350380252,-0.72953752636,-0.22271583786799998,-1.01102654958,-0.664195929082,0.0,synthetic
35010402,2018,-0.7808127673399999,-0.6926516448,-0.029338018544,-0.66005127508,-0.540713426441,0.0,synthetic
35010403,2018,-0.07292420593599999,0.125877841536,0.54427370964,-1.02452039906,-0.10682326345500001,0.0,synthetic
35010404,2018,0.10071648381400002,-0.8618909407800001,1.5383694868,-1.3416114306,-0.14110410019150002,0.0,synthetic
35010405,2018,-0.3382833544,-0.6515634708,-0.5361111754,-0.65062768292,-0.54414642088,0.0,synthetic
35010406,2018,-0.37184453271999995,-0.5551760256,0.55334149146,-1.07907257016,-0.363187909255,0.0,synthetic
35010407,2018,,,,,,0.0,synthetic
35010408,2018,,,,,,0.0,synthetic
35010409,2018,,,,,,0.0,synthetic
35010410,2018,-0.63199924732,0.017424432181999995,-0.102661606216,-1.3305123644,-0.5119371964385,0.0,synthetic
35010411,2018,-0.2233848286,0.08979434886,0.3862369001,-1.102592604,-0.21248654591,0.0,synthetic
35010412,2018,-0.4669218893,-0.1104434057,-0.08301680118,-1.227098259,-0.471870088795,0.0,synthetic
35020064,2018,-0.41055004994,-0.71937482272,-0.18087461088,-0.56720763368,-0.469501779305,0.0,synthetic
35020065,2018,-0.6854942697599999,-0.73444231174,0.23385259410800002,-0.8477983625600001,-0.508470587488,0.0,synthetic
35020066,2018,0.3388346698,-0.147911691644,0.57507468096,-0.66739785974,0.024649949844000013,0.0,synthetic
35020067,2018,0.8787152623400001,0.7688314215400001,-0.1204270509,-0.82198434338,0.1762838224,0.0,synthetic
35020068,2018,0.81162700126,1.3217670892,-0.2422387621792,-0.87004657444,0.2552771884602,0.0,synthetic
35020069,2018,1.00914784854,0.87831633388,0.59429861302,-0.81289805914,0.41721618407499994,0.0,synthetic
35020070,2018,-0.19204521748,-0.29945307378,-0.57569561932,-0.65911657696,-0.431577621885,0.0,synthetic
35020071,2018,0.30771974739999997,0.01900611287999998,0.43042030452,-0.71473808568,0.01060201978,0.0,synthetic
35020072,2018,-0.7177910475,0.018984943945999998,-0.9877373732400001,-0.6229737039000001,-0.5773792951735001,0.0,synthetic
35020073,2018,-0.60393100932,-0.8533871997800001,-0.50244241204,-0.42541879554,-0.59629485417,0.0,synthetic
