DAUID,year,instability,deprivation,dependency,ethnic_concentration,omi_composite,patient_volume,source
35010187,2017,1.1797642418,1.6299587629999999,1.1080610494,-0.53550905114,0.845568750765,0.0,synthetic
35010188,2017,0.27792359714,1.6196235756,0.62488552776,-0.78779309152,0.433659902245,0.0,synthetic
35010189,2017,-0.27202101656,-0.80395164896,0.26921191624,-0.87695050872,-0.42092781450000005,0.0,synthetic
35010190,2017,0.33228374314,1.6983162826,0.44532364982,-0.318733753914,0.5392974804115,0.0,synthetic
35010191,2017,1.07503894744,1.4075650228,0.36151498924,-0.5349825117,0.577284111945,0.0,synthetic
35010192,2017,0.63448661456,0.7876676862399999,0.03608578087,-0.19847681306800002,0.31494081715049993,0.0,synthetic
35010193,2017,1.5135845646,2.8869931572,0.36380802894000003,-0.33779751203999997,1.106647059675,0.0,synthetic
35010194,2017,1.2607903014,3.9659582636,-0.04715017942000001,-0.52115293764,1.164611361985,0.0,synthetic
35010195,2017,1.2547092398,4.857733357,-0.27875544226,-0.47996735468,1.3384299499649999,0.0,synthetic
35010196,2017,1.3371817858000001,4.8387412976,0.11794771082,0.0648285525,1.5896748366800002,0.0,synthetic
35010197,2017,1.394320282,2.8834959390000003,-0.45537813152,-0.45471890882,0.8419297951650001,0.0,synthetic
35010198,2017,2.1438855778000003,2.6720428220000003,3.2581639688,-0.90168599004,1.7931015946400002,0.0,synthetic
35010199,2017,1.6739161996,4.2420316748,-0.44268152415999995,-0.23378881656,1.30986938342,0.0,synthetic
35010200,2017,1.264598121,2.5108114412,0.44482843108000003,-0.24991080359600001,0.9925817974210002,0.0,synthetic
35010201,2017,,,,,,0.0,synthetic
35010202,2017,1.4660103782,2.509975153,1.1140901814,-0.54530651192,1.13619230017,0.0,synthetic
35010203,2017,1.3039268584,1.9057045778000001,0.8500167614,-0.4551807215,0.9011168690250001,0.0,synthetic
35010204,2017,1.8914741393999999,1.5451566428,2.8856448242000003,-0.6427382234200001,1.4198843457449999,0.0,synthetic
35010205,2017,1.3353337559999998,1.5428633971599999,0.26087952816,-0.79180117878,0.5868188756349998,0.0,synthetic
35010206,2017,0.6948194372000001,0.51789121754,0.8532011019,-0.751939201,0.32849313891,0.0,synthetic
35010207,2017,-0.16746271808000002,0.69381100828,0.37956921517,-0.7270987465600001,0.04470468970249997,0.0,synthetic
35010208,2017,0.62605248764,1.4444656344,0.58463812312,-0.43987256863999996,0.5538209191300001,0.0,synthetic
35010209,2017,0.95889379236,1.480427294,-0.3343367854,-0.84131585204,0.31591711222999996,0.0,synthetic
35010210,2017,2.088586647,1.9897335724,1.594851388,-1.07299939378,1.1500430534050001,0.0,synthetic
35010211,2017,0.63176347562,1.4982801852,-0.11214450762400001,-0.70652575064,0.32784335063900005,0.0,synthetic
35010212,2017,1.2519958294,1.8274519498,0.28980632166,-0.7790542381,0.6475499656899999,0.0,synthetic
35010213,2017,-0.07902697833599999,1.9712510352,0.39002588559999996,-0.97883791416,0.32585300707599996,0.0,synthetic
35010214,2017,0.21847598969999998,1.1603043120799998,0.254861746,-1.0478704734000002,0.1464428935949999,0.0,synthetic
35010215,2017,-0.0676665614914,1.3412283536,1.3417487158199999,-0.27334305054,0.58549186434715,0.0,synthetic
35010216,2017,0.18268962644,-0.089493276772,1.2235056664000001,-0.78324618098,0.13336395877200002,0.0,synthetic
35010217,2017,0.23684610360000002,1.1195153374,0.34835476095999995,-0.23279950406,0.367979174475,0.0,synthetic
35010218,2017,0.26088713453999995,1.5898243234,-0.07244305335199999,-0.38698786184,0.347820135687,0.0,synthetic
35010219,2017,0.52021186956,0.6722078394800001,1.22702231014,-0.80805776016,0.40284606475499996,1.0,synthetic
35010220,2017,0.056727910581999996,0.50204419998,0.79734501046,-1.1623292224,0.04844697465550002,0.0,synthetic
35010221,2017,0.53207448816,1.1763403110600001,0.65113167656,-0.6680811333200001,0.42286633561500003,0.0,synthetic
35010222,2017,0.36666639182,1.4583387498,0.458680799668,-0.64265374312,0.41025804954199996,0.0,synthetic
35010223,2017,1.0796895514,1.361304316,1.1788616273599999,-0.68328983218,0.734141415645,0.0,synthetic
35010224,2017,-0.13702299292,0.95712422,0.44565871584,-0.54602519886,0.17993368601499998,0.0,synthetic
35010225,2017,1.1563782584,2.5507043218,-0.032479705880000015,0.2188734171,0.973369072855,0.0,synthetic
35010226,2017,1.5298566198,2.0423313872,0.405047019374,0.80006338306,1.1943246023585001,0.0,synthetic
35010227,2017,-0.097009572444,0.18047048336,0.923663723,-0.6201215198800001,0.09675077850899999,0.0,synthetic
35010228,2017,-0.37013332274,-0.9015525585199999,0.90693013936,-0.47736427534000003,-0.21053000430999996,0.0,synthetic
35010229,2017,-0.5232780088,-0.63653831752,0.30363264896,-0.58340314792,-0.35989670632000004,0.0,synthetic
35010230,2017,-0.79756772888,-1.2152744026,0.6110908093999999,-0.4427129321,-0.4611160635450001,0.0,synthetic
35010231,2017,-0.47581852212,-0.70457281108,0.521000617532,-0.7107121400799999,-0.342525713937,0.0,synthetic
35010232,2017,-0.57029345702,0.17329130061999998,0.5579706309,-1.0926891817,-0.2329301768,0.0,synthetic
35010233,2017,-0.32582071416799996,-0.36953676974000005,0.7426687643,-0.85771835826,-0.202601769467,0.0,synthetic
35010234,2017,-0.24490681847999998,0.45747070142,0.13891066492,-0.8906411376,-0.134791647435,0.0,synthetic
35010235,2017,1.5740702372,-0.03527643932,2.5871505278,-0.9681842113200001,0.78944002859,0.0,synthetic
35010237,2017,1.2934185958,1.6055183038,2.3486493476000003,-0.74124542558,1.126585205405,0.0,synthetic
35010238,2017,1.5066553514,2.1883486303999997,0.5020477018,-0.57279914602,0.906063134395,0.0,synthetic
35010239,2017,1.2697208316000002,1.3306161859999999,0.83713948338,-0.69168315472,0.686448336565,0.0,synthetic
35010240,2017,0.8619247574000001,2.2833227822,-0.75776294984,-0.7662120960800001,0.40531812342,0.0,synthetic
35010241,2017,0.73757330574,2.670535765,-0.40259298552,-0.37870151874,0.6567036416200001,0.0,synthetic
35010242,2017,0.675231578,2.4260032744,-0.065962254334,-0.7609277532,0.5685862112165001,0.0,synthetic
35010243,2017,0.37822999438,2.0782167132,0.16831884768,-0.6312002209800001,0.49839133356999993,0.0,synthetic
35010244,2017,1.03407422316,2.3317836813999997,0.17710097614,-0.26734614008,0.8189031851549999,0.0,synthetic
35010245,2017,0.91346253326,2.2616090782000002,0.14036583872000002,-0.85451952838,0.6152294804500001,0.0,synthetic
35010246,2017,1.0890046518,0.49043112308000003,0.8229433709,-0.70842766682,0.4234878697400001,1.0,synthetic
35010247,2017,2.6687520872,1.725410419,3.6216477664,-1.16519153662,1.7126546839949999,0.0,synthetic
35010248,2017,2.5489450265999998,1.8878762031999998,10.316547869999999,-1.142964684014,3.4026011039464996,0.0,synthetic
35010249,2017,0.79964927402,1.15429248584,1.08496964648,-0.92333979824,0.5288929020250002,0.0,synthetic
35010250,2017,-0.109378738636,0.21267328064399998,0.0674508917056,-1.0374564475999999,-0.21667775347159998,0.0,synthetic
35010251,2017,-0.74681696888,-0.11329912966,0.34753701758,-0.81418892344,-0.3316920011,0.0,synthetic
35010252,2017,-0.046863902156000004,0.39759385674000003,0.214988000292,-0.77868831178,-0.053242589225999976,0.0,synthetic
35010253,2017,-0.0534239365056,-0.06127500636,0.28045373862,-0.49215561818000003,-0.08160020560640001,0.0,synthetic
35010254,2017,-0.70595878908,-0.33164483848,0.7325117947399999,-0.66390328558,-0.24224877960000002,0.0,synthetic
35010255,2017,-0.298142113312,0.4709371777,0.39461944738,-0.43996159128,0.031863230121999986,0.0,synthetic
35010256,2017,-0.34651255118,0.5709997023,0.19137013560000002,-1.1229233242,-0.17676650937000002,0.0,synthetic
35010257,2017,0.42742661428,-0.105933265454,0.60821210668,-0.6464998835820001,0.070801392981,0.0,synthetic
35010258,2017,-0.2202956603,-0.14385507036,0.55328625816,-0.7075858990399999,-0.129612592885,0.0,synthetic
35010259,2017,0.0244587899,-1.57682512886,0.94645122352,-0.86391873008,-0.36745846138,1.0,synthetic
35010260,2017,-0.013992793964000001,1.226401402,-0.2900845295,-0.30223388468,0.15502254846399996,0.0,synthetic
35010261,2017,-0.03536923468,1.0578623577,0.515726894614,-0.9228181882400001,0.15385045734849997,0.0,synthetic
35010262,2017,-0.046321144692,0.05946785084,1.373425484,-0.93337050696,0.11330042079699998,0.0,synthetic
35010263,2017,-0.6130330824,-0.7832318950599999,1.7121375466,-0.95529670424,-0.15985603377500002,0.0,synthetic
35010264,2017,0.44255713108,0.18831229055999998,1.2202606968,-0.5851815350999999,0.31648714583500004,0.0,synthetic
35010265,2017,-0.65672195658,-0.63624272244,0.77177138242,-0.76165673702,-0.320712508405,0.0,synthetic
35010266,2017,0.80340488808,0.61680414088,1.4302713682000001,-0.54311561168,0.57684119637,0.0,synthetic
35010267,2017,0.007844340773999994,0.83597773546,0.8881334620200001,-1.0557027328600002,0.1690632013485,0.0,synthetic
35010268,2017,1.8991948634,1.58395698,0.6442230715599999,-0.55992925274,0.891861415555,0.0,synthetic
35010269,2017,0.24451492134,0.142469234664,1.8654148175999998,-0.8302436013200001,0.355538843071,0.0,synthetic
35010270,2017,1.6354229266,3.2052917697999996,0.097522862656,-0.64145184074,1.0741964295789996,0.0,synthetic
35010271,2017,0.76667578174,2.7345776068000003,-0.6114873346,-0.44019733228,0.6123921804150001,1.0,synthetic
35010272,2017,1.3183557622000002,3.3507310572,-0.18218302084,-0.42081455273999996,1.0165223114550002,0.0,synthetic
35010273,2017,-0.49815762391999996,-0.171547743456,0.19962489992,-1.078821923,-0.387225597614,0.0,synthetic
35010274,2017,-0.70027545038,-0.30468970522,0.6747218508999999,-0.99416183108,-0.33110128394500005,0.0,synthetic
35010275,2017,-0.76052830014,-0.11597656094599999,0.25305055098,-0.81566821816,-0.3597806320665,0.0,synthetic
35010276,2017,-0.72651456546,-0.63806513198,-0.5507998454199999,-0.76196608582,-0.66933640717,0.0,synthetic
35010277,2017,-0.68567472282,-0.46860456572000003,-0.35573515612,-0.8637189111,-0.5934333389399999,0.0,synthetic
35010278,2017,-0.85346028584,-0.49885560384,0.17680619662,-0.83204996168,-0.501889913685,0.0,synthetic
35010279,2017,-0.6022378778999999,-0.44842997638000004,0.08301622217999999,-1.1729423509999999,-0.5351484957749999,0.0,synthetic
35010280,2017,-0.9925779793199999,-0.1443450986,-0.08434522425999999,-0.88243208208,-0.5259250960649999,0.0,synthetic
35010281,2017,-0.59329668402,-0.026006052079999994,-0.07428984446,-1.2552765104,-0.48721727274000004,0.0,synthetic
35010282,2017,-0.5499528522799999,-0.6412787922600001,-0.6189206566,-0.90133833042,-0.6778726578900001,0.0,synthetic
35010283,2017,-0.63195401844,0.145676635896,-0.34051204526,-1.1076122122,-0.483600410001,0.0,synthetic
35010284,2017,-0.71328844202,-0.50571059592,-0.25700097138,-0.9185446613,-0.5986361676549999,0.0,synthetic
35010285,2017,-0.319066579582,0.44284770684799996,0.50957960452,-1.0891668003400001,-0.11395151713850005,0.0,synthetic
35010286,2017,-0.56428690378,-0.81871361112,-0.15968082016000001,-1.02465423098,-0.6418338915099999,0.0,synthetic
35010287,2017,-0.53566622592,-0.051938080276,-0.25617254602,-1.01850748788,-0.465571085024,0.0,synthetic
35010288,2017,-0.24442494403999998,-0.34159544368,-0.7597744550400001,-1.03314989792,-0.59473618517,0.0,synthetic
35010289,2017,-0.09749296569999999,-1.03928741234,-0.71170648542,-0.7410691191800001,-0.6473889956600001,0.0,synthetic
35010290,2017,-0.7929864165,-0.6142123690600001,-1.1839236568,-0.9255163764400001,-0.8791597047,1.0,synthetic
35010291,2017,-0.717083817,-0.72882505838,-0.6362963876,-0.81989492956,-0.725525048135,0.0,synthetic
35010292,2017,-0.6550219937399999,-1.0427235054000001,-0.52973235288,-1.00874484404,-0.8090556740149999,0.0,synthetic
35010293,2017,-0.44533444608,-0.18519218442000002,-0.54855071928,-0.86925697908,-0.512083582215,0.0,synthetic
35010294,2017,-0.43909084294,0.036804669112000005,0.256494885176,-0.67176854986,-0.204389959628,0.0,synthetic
35010295,2017,-0.19979027668,0.29368983914,0.60105809432,-0.67830782542,0.0041624578399999945,0.0,synthetic
35010296,2017,0.33632870832,0.6345073658,0.71280571078,-1.08463611436,0.14975141763499994,0.0,synthetic
35010297,2017,-0.22900282052,-0.47962726064,-0.63277700242,-1.21454183296,-0.6389872291350001,0.0,synthetic
35010298,2017,-0.74685441248,-0.44453915866,0.2881197359,-1.02878479776,-0.48301465824999995,0.0,synthetic
35010299,2017,-0.6649164289,-0.63265515382,-0.07713668978,-1.0334857504,-0.602048505725,0.0,synthetic
35010300,2017,-0.61550560294,-0.03818664964,-0.31785699588,-1.06918373676,-0.510183246305,0.0,synthetic
35010301,2017,-0.49709220658000003,0.009186304117999998,0.317674167934,-1.0444666699999998,-0.30367460113199995,0.0,synthetic
35010302,2017,-0.039669986939999985,0.058842404371999994,1.262899559,-0.70856976452,0.14337555297800003,0.0,synthetic
35010303,2017,-0.68336701074,0.31599064388,0.479282254282,-1.03356786804,-0.2304154951545,0.0,synthetic
35010304,2017,-0.011293444852000005,0.75114128776,2.4390840218,-0.77557127608,0.600840147157,0.0,synthetic
35010305,2017,-0.50254668242,-1.1255050038,0.95267597084,-1.1655464415999999,-0.460230539245,0.0,synthetic
35010306,2017,-0.42298061978,-0.06951213105999998,1.5959823702,-0.81133477766,0.07303871042499999,0.0,synthetic
35010307,2017,-0.40237884416,0.35888793352000004,1.2683052972,-1.1776489744,0.011791353039999952,0.0,synthetic
35010308,2017,0.19866006036,0.1943327047952,1.5069321722,-0.90046178788,0.24986578736880002,0.0,synthetic
35010309,2017,0.5454775495799999,2.577482183,0.552904185774,-0.50464210494,0.7928054533535001,0.0,synthetic
35010310,2017,0.35069397372,0.20901328306,1.6326242268,-1.1089279826,0.27085087524499996,0.0,synthetic
35010311,2017,-0.5571580765799999,0.9718287782599999,0.7233877164,-1.05185430184,0.021551029060000004,0.0,synthetic
35010312,2017,-0.57185644888,-0.207226619858,0.2312056596,-1.01680419652,-0.3911704014145,0.0,synthetic
35010313,2017,-0.4726932419,-0.7102850628599999,0.74782502598,-0.98895818088,-0.356027864915,0.0,synthetic
35010314,2017,0.200342119446,-0.39617380416000003,1.6014178478,-1.0950887392000002,0.07762435597149997,0.0,synthetic
35010315,2017,-0.28241187194,-0.46783788018,0.47889216601999995,-0.88861306138,-0.28999266187,0.0,synthetic
35010316,2017,-0.0036893603599999977,0.297829704866,0.86888670324,-1.2681480807599999,-0.026280258253499944,0.0,synthetic
35010317,2017,-0.51919349928,-0.55554465144,0.08857882699999998,-0.6523713014,-0.40963265628,0.0,synthetic
35010318,2017,0.51271451668,0.24067426816,0.60469824162,-0.78431104952,0.143443994235,0.0,synthetic
35010319,2017,-0.30515787234,-0.70954389988,0.5555602751400001,-0.62512761218,-0.271067277315,1.0,synthetic
35010320,2017,-0.76774207796,-1.1527162546,0.0145603698,-0.7891066853800001,-0.673751162035,1.0,synthetic
35010321,2017,-0.71414759042,-0.30900931888,-0.12795493339,-0.55203833272,-0.4257875438525,0.0,synthetic
35010322,2017,-0.72185311688,0.082708746072,-0.46501857673999997,-0.92316448512,-0.5068318581669999,0.0,synthetic
35010323,2017,-0.37804526726,-0.7273156133400001,1.5202608368,-0.95891140534,-0.13600286228500005,1.0,synthetic
35010324,2017,-0.0070998460226,0.30602621059999996,1.47099080924,-0.96070761584,0.20230238949435,1.0,synthetic
35010325,2017,0.73995087454,0.25119443508,1.8312717992,-1.0514921632,0.44273123640499995,0.0,synthetic
35010328,2017,-0.87337230188,0.32482625808,0.17373267528199998,-0.89404327656,-0.31721416126950003,1.0,synthetic
35010329,2017,-0.49774134674,-0.37362557084000003,-0.27974335236,-1.093689271,-0.561199885235,0.0,synthetic
35010330,2017,-0.5286266574199999,0.25208044098,0.15650420804,-0.67698658432,-0.19925714817999998,0.0,synthetic
35010331,2017,-0.52748497568,-0.20211297256000002,0.22162529442,-1.0943958528,-0.400592126655,0.0,synthetic
35010332,2017,-0.5796477600600001,-0.45722987646,-0.37603067276,-0.86065709624,-0.5683913513800001,0.0,synthetic
35010333,2017,-0.27648157587800004,-0.119684600676,-0.048597565876,-0.87715447376,-0.3304795540475,0.0,synthetic
35010334,2017,0.61806421938,0.0011210545559999993,1.2394847916,-0.90964331032,0.237256688804,0.0,synthetic
35010335,2017,-0.36449376462,-0.66366610784,0.13077533718,-1.105767994,-0.5007881323200001,0.0,synthetic
35010336,2017,1.1296562146,0.82584288738,1.5913609782,-0.62932226632,0.729384453465,0.0,synthetic
35010337,2017,-0.384126780598,-0.37944938068,-0.17034951874,-0.80843352322,-0.4355898008095,0.0,synthetic
35010338,2017,-0.44930511184,-0.69384548566,-0.50254603068,-1.1809050586,-0.706650421695,0.0,synthetic
35010339,2017,-1.00473923342,-0.66456680664,-0.45975119464,-0.75913597222,-0.7220483017299999,0.0,synthetic
35010340,2017,-0.8089136391,-0.101416040728,-0.48874923516,-1.03549692812,-0.608643960777,0.0,synthetic
35010341,2017,-0.50466549528,-0.2809725517,-0.0024253567640000126,-1.2866586514,-0.518680513786,0.0,synthetic
35010342,2017,-0.23027202118,-0.78854407364,-0.12607871472,-1.0549617949,-0.54996415111,0.0,synthetic
35010343,2017,-0.59462554678,-0.40940504976,-0.13499234991999998,-1.1711182286,-0.577535293765,0.0,synthetic
35010344,2017,-0.4774475762,-0.56156182028,-0.34025790840000003,-0.711015992,-0.52257082422,0.0,synthetic
35010345,2017,-0.54782164156,-0.5696157103999999,-0.69759592186,-1.0694569348,-0.721122552155,0.0,synthetic
35010346,2017,-0.128721127952,-0.49163010886,0.1633526535502,-0.77316185676,-0.30754011000545,0.0,synthetic
35010347,2017,-0.53309407038,-0.85577869968,-0.38405960392,-0.91657839788,-0.6723776929649999,0.0,synthetic
35010348,2017,-0.72103283796,-0.4646300979,-0.22108677936,-1.2769349187999999,-0.6709211585049999,0.0,synthetic
35010349,2017,0.25289497356,0.039508745864,1.6668864566,-1.2767335480000002,0.17063915700599996,0.0,synthetic
35010350,2017,0.074150800248,-0.14949814271999998,-0.44753242026,-1.3361379432,-0.464754426483,1.0,synthetic
35010351,2017,-0.19657665023999998,0.016552471316000003,-0.07013744624000001,-0.96219365828,-0.303088820861,0.0,synthetic
35010352,2017,-0.5866546633599999,-0.20177571976,-0.42177787701999997,-1.1901927362,-0.600100249085,0.0,synthetic
35010353,2017,-0.80453932514,-0.1899867744,-0.17796697448,-1.1369070264,-0.5773500251050001,1.0,synthetic
35010354,2017,-0.41835107598,-0.335971619424,0.12907545146,-1.01155602724,-0.409200817796,0.0,synthetic
35010355,2017,-0.88888561888,0.10651532218,-0.25264098634,-0.98737823952,-0.5055973806399999,0.0,synthetic
35010356,2017,-0.6487772205600001,0.20300891838000001,-0.021064527264000002,-0.6317561824,-0.274647252961,0.0,synthetic
35010357,2017,-0.5787042020200001,-0.325713913756,-0.303602601986,-0.87192171132,-0.5199856072705,0.0,synthetic
35010358,2017,-0.81124868998,-0.15396886169,0.21242249002400002,-0.7008951880400001,-0.3634225624215,0.0,synthetic
35010359,2017,-0.397753124812,-0.028248002350400002,1.349144176,-1.0738055832,-0.03766563359059999,0.0,synthetic
35010360,2017,-0.8077159222,-0.50087936232,0.32535726924,-1.1708409022,-0.5385197293699999,0.0,synthetic
35010361,2017,1.1120006476,0.85012106776,1.0996177712,-0.75257601942,0.5772908667849999,0.0,synthetic
35010362,2017,0.062107996984000005,0.40508485926,0.58039073822,-0.88551562982,0.04051699116099999,0.0,synthetic
35010363,2017,1.0123357584,0.670312017488,1.92694108,-0.79394306976,0.703911446532,0.0,synthetic
35010364,2017,0.0908700744456,0.8837461006,0.0547944769,-0.75840714652,0.06775087635640004,0.0,synthetic
35010365,2017,1.389067859,1.645043547,1.5184034454,-1.03190832426,0.880151631785,0.0,synthetic
35010366,2017,-0.0952562366092,1.52745941,1.614299937,-0.82012153988,0.5565953926277,0.0,synthetic
35010367,2017,-0.23765100469,-0.40897243616,1.0330936044,-1.128195762,-0.1854313996125,0.0,synthetic
35010369,2017,-0.179154787692,-0.4115310179,0.056875592584000004,-1.0732795438,-0.401772439202,0.0,synthetic
35010370,2017,-0.52694553952,-0.33659841001999996,0.32672892914,0.07019397234,-0.11665526201499998,0.0,synthetic
35010371,2017,-0.5128044334,-0.74423797012,-0.17346188116,-0.75817207392,-0.54716908965,0.0,synthetic
35010372,2017,-0.39550515414,0.63473413256,-0.22275202478,-0.84453272384,-0.20701394255,0.0,synthetic
35010373,2017,0.7857860198600001,0.65092866728,1.0212277781999999,-0.83570710456,0.405558840195,0.0,synthetic
35010374,2017,-0.24740168514,1.4827851204,0.30341906982,-0.06611481056,0.36817192363,0.0,synthetic
35010375,2017,-0.7700561524799999,-0.94990704148,1.468721799,-0.55536126294,-0.20165066447499996,0.0,synthetic
35010376,2017,-0.19797637194599998,-0.99521308744,0.81453665938,-1.1057350254,-0.3710969563515,0.0,synthetic
35010377,2017,,,,,,0.0,synthetic
35010378,2017,,,,,,0.0,synthetic
35010379,2017,,,,,,0.0,synthetic
35010380,2017,,,,,,0.0,synthetic
35010381,2017,,,,,,0.0,synthetic
35010382,2017,,,,,,0.0,synthetic
35010383,2017,,,,,,0.0,synthetic
35010384,2017,,,,,,0.0,synthetic
35010385,2017,,,,,,0.0,synthetic
35010386,2017,,,,,,0.0,synthetic
35010387,2017,,,,,,0.0,synthetic
35010388,2017,,,,,,0.0,synthetic
35010389,2017,,,,,,0.0,synthetic
35010390,2017,,,,,,0.0,synthetic
35010391,2017,,,,,,0.0,synthetic
35010392,2017,,,,,,0.0,synthetic
35010393,2017,,,,,,0.0,synthetic
35010394,2017,,,,,,0.0,synthetic
35010395,2017,,,,,,0.0,synthetic
35010396,2017,,,,,,0.0,synthetic
35010397,2017,,,,,,0.0,synthetic
35010398,2017,,,,,,0.0,synthetic
35010399,2017,-0.023505066988,-0.40289934138,1.02671198754,-0.8120765919999999,-0.052942253206999995,0.0,synthetic
35010400,2017,0.53135777438,-0.06946694759999998,1.6012226672,-1.06880534126,0.24857703818,0.0,synthetic
35010401,2017,-0.69559877236,-0.60591571448,-0.069161811324,-0.9427190264399999,-0.578348831151,0.0,synthetic
35010402,2017,-0.84297042752,-0.6717451206,-0.0012537649920000005,-0.71743406954,-0.558350845663,0.0,synthetic
35010403,2017,-0.065243793368,0.10056423354800001,0.6059668823200001,-0.99013549108,-0.08721204214499997,0.0,synthetic
35010404,2017,0.06001672455200001,-0.81556261004,1.4772239154,-1.3749660678,-0.16332200947199998,0.0,synthetic
35010405,2017,-0.3249488608,-0.6524673369999999,-0.6198805025,-0.61848603456,-0.553945683715,0.0,synthetic
35010406,2017,-0.44226765075999996,-0.6731227994,0.54648627478,-1.0342032938799999,-0.40077686731499995,0.0,synthetic
35010407,2017,,,,,,0.0,synthetic
35010408,2017,,,,,,0.0,synthetic
35010409,2017,,,,,,0.0,synthetic
35010410,2017,-0.7125297644599999,0.038533960266,-0.149276200258,-1.2184181802,-0.510422546163,0.0,synthetic
35010411,2017,-0.2233848286,0.08979434886,0.3862369001,-1.102592604,-0.21248654591,0.0,synthetic
35010412,2017,-0.4669218893,-0.1104434057,-0.08301680118,-1.227098259,-0.471870088795,0.0,synthetic
35020064,2017,-0.44379998212,-0.65729065336,-0.18703261964,-0.57548521764,-0.46590211819000005,0.0,synthetic
35020065,2017,-0.64230946108,-0.83264518262,0.280062376904,-0.8146261138800001,-0.502379595169,0.0,synthetic
35020066,2017,0.3317954406,-0.175582104722,0.58581655248,-0.6712744830199999,0.017688851334500016,0.0,synthetic
35020067,2017,0.81562504512,0.79052873832,-0.15454976985000002,-0.69516547484,0.18910963468749997,0.0,synthetic
35020068,2017,0.73907744268,1.2234008896,-0.11939921810560002,-0.78126805592,0.26545276456359995,0.0,synthetic
35020069,2017,0.93182504772,0.9826719779399999,0.63091985926,-0.80992060442,0.43387407012499996,0.0,synthetic
35020070,2017,-0.20515029664,-0.20748743714,-0.52223557306,-0.61658096328,-0.38786356753,0.0,synthetic
35020071,2017,0.2673686566,-0.04372094586000001,0.39593246686,-0.63612683854,-0.004136665235000003,0.0,synthetic
35020072,2017,-0.7567988719000001,0.039773332698,-1.02481742012,-0.5085375286,-0.5625951219805001,0.0,synthetic
